name,price,url,rating,rating_number,page,keyword,source,execution_date,scraper_type
Suporte Laptop Stand Dj Notebook Macbook Aluminio Dobrável Ajustável Kingo M5,"255,",/Suporte-Notebook-Aluminio-Dobr%C3%A1vel-Ajust%C3%A1vel/dp/B085QF1CDF/ref=sr_1_88?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-88&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,"4,8 de 5 estrelas",418,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"MSI Notebook moderno de 15 15,6 polegadas: Intel Core i7-1195G7, Intel Iris Xe, 16GB DDR4, 1TB NVMe SSD, Lay-Flat, USB Tipo-C, Leitor de cartão MicroSD, Win 11 Pro: Classic Black B11M-022US",N/A,/MSI-Notebook-moderno-polegadas-B11M-022US/dp/B0BT33LV28/ref=sr_1_89?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-89,"5,0 de 5 estrelas",1,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Acer Notebook Gamer Nitro 5 AN515-57-59AT Core I5 11º Geração 8GB RAM 512GB SSD (GTX 1650) 15,6 Full HD IPS 144Hz Retroiluminado na cor vermelha Windows 11 Home",N/A,/Notebook-AN515-57-59AT-Gera%C3%A7%C3%A3o-Retroiluminado-vermelha/dp/B0BTRTB44J/ref=sr_1_90?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-90,"4,3 de 5 estrelas",216,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"MSI Notebook moderno de 14 14 polegadas: Intel Core i7-1195G7, Intel Iris Xe, 8GB DDR4, 512GB NVMe SSD, Lay-Flat de 180 graus, USB Tipo-C, Leitor de cartão MicroSD, Win 11 Pro: Classic",N/A,/MSI-Notebook-moderno-polegadas-C11M-064US/dp/B0BSN8MTX9/ref=sr_1_91?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-91,"4,0 de 5 estrelas",1,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
HP -15 Laptop-2023 School-Laptop Windows 11 - Processador Intel N200 Beat i7-10510Y - Microsoft 365 - Wi-Fi 6 - USB C - Bateria de longa duração - Bisel estreito - Cabo HDMI (16 GB RAM | SSD UFS de,N/A,/HP-15-Laptop-2023-School-Laptop-Windows/dp/B0CNYV56BX/ref=sr_1_92?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-92,"3,9 de 5 estrelas",232,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"KSK KAISHEK Capa compatível com MacBook Air de 13 polegadas, versão 2018 2019 2021, tela retina, modelo A2337, M1, A2179, A1932, capa protetora rígida de plástico e capa de teclado preta, flor abstrata","214,",/KSK-KAISHEK-compat%C3%ADvel-polegadas-protetora/dp/B09V28BJJX/ref=sr_1_93?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-93&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"3,9 de 5 estrelas",35,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"elago Capa rígida ultrafina compatível com MacBook Air de 13 polegadas [A2179 / A2337] [Versão 2020] [Transparente] - Proteção total sem volume, acesso a todos os recursos","208,",/r%C3%ADgida-Elago-MacBook-polegadas-Vers%C3%A3o/dp/B08BFBBYKT/ref=sr_1_94?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-94&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"4,4 de 5 estrelas",144,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"CHUWI CoreBook X Laptop 14 polegadas, Intel Core i3-10110U, 8 GB RAM 512 GB SSD, laptop Windows 10, tela FHD 2160 x 1440, até 4,1 GHz | WiFi 6 | Teclado retroiluminado | Webcam | BT5.1 | Tipo-C",N/A,/CHUWI-Computador-processador-CoreBook-retroiluminado/dp/B09KTR4PDS/ref=sr_1_95?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-95,"3,9 de 5 estrelas",215,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"MOSISO Capa compatível com MacBook Air de 13 polegadas 2022 2021 2020 2019 2018 versão A2337 M1 A2179 A1932 tela retina, capa rígida de plástico de grão de leopardo e capa de teclado e protetor de tela, transparente","247,",/compat%C3%ADvel-polegadas-pl%C3%A1stico-leopardo-transparente/dp/B0B62F7HPQ/ref=sr_1_96?dib=eyJ2IjoiMSJ9.h8udajklUEc4lV9lHuVD0MoVJNqQYEGl92Z8uNArm7O9GoTIad-J-lCGUOTY3SuuKWS-EytDUyH1QGq010-WI8IyAcq9ClzbplPG08jKoT2h_kFKXRLIio1Kj0dB1Qmx04DmDyYcIdS7vo0v1NWrD7ai9r2LuVZMI50h697BWfkoGmNaFgFznNmxyJalohB0eixquLF2RmwUjfog4cOw4YdurWFYkAt7k7VoZr-epOylfAdORlXruVgNbXtHPSuClxeZIMgAB2ntOuw9u7RiMwAc8LibtXNZ_FKKf0_RzoE.oWLJ8MQkOvYsfECUYu6jqEaQ66NDp_FmSmgAFXKP1iA&dib_tag=se&keywords=macbook&qid=1722963033&sr=8-96&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"4,7 de 5 estrelas",176,2,macbook,amazon,2024-08-06T13:50:53.352308,Browser
N/A,"6.198,",https://aax-us-iad.amazon.com/x/c/JHXtQOZYVBR-Fc4v0uNLVbsAAAGRKJm3ZgEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDEgICDcLViq/https://www.amazon.com.br/gp/aw/d/B0942NDQKL/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b1b3e47ce41aea20fe687116120c7322&hsa_cr_id=1184661840001&qid=1722963048&sr=1-1-5aa29f2a-1490-4ae2-848e-815fb6406bcf&ref_=sbx_be_s_sparkle_lsi4d_asin_0_bkgd&pd_rd_w=RWALb&content-id=amzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375%3Aamzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_p=b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_r=XDA6792ZWPFBCHW6MSPC&pd_rd_wg=s3N8p&pd_rd_r=bae62ee7-5ff8-4059-980a-7100e96c4ede,N/A,N/A,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
N/A,"8.588,",https://aax-us-iad.amazon.com/x/c/JHXtQOZYVBR-Fc4v0uNLVbsAAAGRKJm3ZgEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDEgICDcLViq/https://www.amazon.com.br/gp/aw/d/B0B3CCPTK5/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b1b3e47ce41aea20fe687116120c7322&hsa_cr_id=1184661840001&qid=1722963048&sr=1-2-5aa29f2a-1490-4ae2-848e-815fb6406bcf&ref_=sbx_be_s_sparkle_lsi4d_asin_1_bkgd&pd_rd_w=RWALb&content-id=amzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375%3Aamzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_p=b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_r=XDA6792ZWPFBCHW6MSPC&pd_rd_wg=s3N8p&pd_rd_r=bae62ee7-5ff8-4059-980a-7100e96c4ede,N/A,N/A,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
N/A,"11.799,",https://aax-us-iad.amazon.com/x/c/JHXtQOZYVBR-Fc4v0uNLVbsAAAGRKJm3ZgEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDEgICDcLViq/https://www.amazon.com.br/gp/aw/d/B0CX5GDLNL/?_encoding=UTF8&pd_rd_plhdr=t&aaxitk=b1b3e47ce41aea20fe687116120c7322&hsa_cr_id=1184661840001&qid=1722963048&sr=1-3-5aa29f2a-1490-4ae2-848e-815fb6406bcf&ref_=sbx_be_s_sparkle_lsi4d_asin_2_bkgd&pd_rd_w=RWALb&content-id=amzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375%3Aamzn1.sym.b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_p=b2368ce2-ff6a-4b8a-8a4c-a17d69d69375&pf_rd_r=XDA6792ZWPFBCHW6MSPC&pd_rd_wg=s3N8p&pd_rd_r=bae62ee7-5ff8-4059-980a-7100e96c4ede,N/A,N/A,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
Consulte as páginas dos produtos para ver outras opções de compra.,N/A,,N/A,N/A,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Batianda Capa para M2 MacBook Air 13,5 polegadas versão 2022 modelo A2681, capa dura protetora resistente favo de mel com pára-choques de TPU e suporte dobrável e protetor de tela, preto","340,",/Batianda-polegadas-A2681-resistente-p%C3%A1ra-choques/dp/B0BFB45ZMX/ref=sr_1_97?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-97&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,"4,5 de 5 estrelas",680,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"MEEgoodo Capa para MacBook Air de 13,6 polegadas A2681 lançado em 2022 com chip M2, capas rígidas para laptop com capa de teclado e capa de câmera compatível com MacBook Air M2, vermelho fosco","134,",/MEEgoodo-polegadas-A2681-compat%C3%ADvel-vermelho/dp/B0BBQ7VT18/ref=sr_1_98?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-98&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,"4,2 de 5 estrelas",309,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Urmust Suporte ajustável para laptop de mesa para suporte de laptop compatível com MacBook Air Pro todos os laptops de 10 a 15,6 polegadas (prata)","372,",/Urmust-ergon%C3%B4mico-ajust%C3%A1vel-Ultrabook-compat%C3%ADvel/dp/B081Z263H8/ref=sr_1_99?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-99&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b,"4,6 de 5 estrelas",16.644,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Whitegoose para MacBook Pro 13 polegadas Case M2,M1 A2338 A2289 A2251 A2159 A1989 A1706 A1708, Capa Plástica Rígida Cas, Fosco (Preto)",N/A,/Whitegoose-MacBook-polegadas-Pl%C3%A1stica-R%C3%ADgida/dp/B0B3MFWYZB/ref=sr_1_100?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-100,"4,2 de 5 estrelas",69,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Samsung Laptop Chromebook Plus V2 2 em 1 - 4 GB de RAM, 64 GB eMMC, câmera de 13 MP, Chrome OS, 12 polegadas, proporção de 16:10 - XE520QAB-K03US Light Titan",N/A,/Notebook-Samsung-Chromebook-Plus-2-em-1/dp/B07J215RPT/ref=sr_1_101?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-101,"4,4 de 5 estrelas",1.979,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
WOVTE Adaptador de carregador de viagem para Apple iBook MacBook branco pacote com 2,"189,",/WOVTE-Adaptador-carregador-viagem-MacBook/dp/B011B515R4/ref=sr_1_102?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-102&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,"4,7 de 5 estrelas",811,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"[Atualização 2022] Capa protetora fina para MacBook Air M1 de 13 polegadas, design fino de fibra de carbono compatível com Apple MacBook Air A2337 A2179 A1932 2021-2018, cinza escuro","227,",/Atualiza%C3%A7%C3%A3o-protetora-polegadas-compat%C3%ADvel-A2337/dp/B09V17HK97/ref=sr_1_103?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-103&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"4,1 de 5 estrelas",351,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"SUPCASE [Unicorn Beetle Clear Series] Capa projetada para MacBook Pro de 16 polegadas (versão 2021) A2485 M1 Pro/M1 Max, capa protetora fina e transparente para MacBook Pro de 16 polegadas com Touch","496,",/SUPCASE-Unicorn-MacBook-polegadas-protetora/dp/B09WM8VS2X/ref=sr_1_104?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-104&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d,"4,6 de 5 estrelas",136,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Teryeefi Capa com glitter rosa compatível com MacBook Air 13 polegadas 2023 2021 2020-2018 versão M1 A2337 A2179 A1932, capa rígida protetora brilhante com capa de teclado + protetor de tela, rosa","231,",/Teryeefi-compat%C3%ADvel-A2337-A2179-A1932/dp/B0CPSCVX3J/ref=sr_1_105?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-105&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,"3,8 de 5 estrelas",4,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Tuiklol Capa para MacBook Air 13,6 polegadas 2024 2023 modelo M3 A3113 M2 A2681, capa rígida com suporte com capa de teclado, protetor de tela e plugue de poeira para MacBook Air 13.6, Lotu Bud","316,",/Tuiklol-M3-A3113-M2-A2681/dp/B0D2LBNXWP/ref=sr_1_106?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-106&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,N/A,N/A,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"mCover A capa é compatível apenas com laptops HP Chromebook 15a-NA0000/Chromebook Plus 15a-NBxxxx de 15,6 polegadas 2022~2024 (não serve para nenhum outro modelo HP), verde","313,",/mCover-compat%C3%ADvel-Chromebook-15a-NA0000-15a-NBxxxx/dp/B01ASDY2HU/ref=sr_1_107?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-107&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,N/A,N/A,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
"Tuiklol Capa para MacBook Air de 15 polegadas 2024 2023 modelo M3 A3114 M2 A2941, capa rígida com suporte para teclado, protetor de tela e plugue antipoeira para M3 MacBook Air de 15,3 polegadas,","327,",/Tuiklol-M3-M2-A2941-antipoeira/dp/B0D2L9ZRDT/ref=sr_1_108?dib=eyJ2IjoiMSJ9.XXnhZ2okaNY8hmqzvRInR6MglxqEZtYdjP6YgeAvLtYQ3mJ5ZnK2XZDbLgt4tTm1iXEntiiSR3aiRpna9-XPGY0Yh_64pa250a_nQaGomOVamjFOSLPdWLvZqS4hVdxIXk9Nawmoq6Ph4WOtFL1DYNXU_X4wf8v8sYeQyDtFNL39BaW2P4CxbrEClJ8HLBphlfhIgFwmGBR0JW8m0j9ibqfmUfr-MI7L6w5qka0Fv5Z0yHlPlxhbFsciVm5yjiYF.fciPiuuTG1nRFlbu8oNt2LYzTRz4rVb2N1JiL_sRdZg&dib_tag=se&keywords=macbook&qid=1722963048&sr=8-108&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,N/A,N/A,3,macbook,amazon,2024-08-06T13:50:53.352308,Browser
